task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
"Read dials and gauges on panel control boards to ascertain temperatures, alkalinities, and densities of mixtures, and turn valves to obtain specified mixtures.",read dials and gauges on panel control boards to ascertain temperatures alkalinities and densities of mixtures and turn valves to obtain specified mixtures,Monitor equipment operation to ensure proper functioning.,Monitor equipment operation.,"Monitoring Processes, Materials, or Surroundings",Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,2.726330769230769,4.23,69.35,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Read dials and gauges on panel control boards to ascertain temperatures, alkalinities, and densities of mixtures, and turn valves to obtain specified mixtures.",read dials and gauges on panel control boards to ascertain temperatures alkalinities and densities of mixtures and turn valves to obtain specified mixtures,Adjust equipment controls to regulate flow of production materials or products.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,2.726330769230769,4.23,69.35,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Start machinery, such as pumps, feeders, or conveyors, and turn valves to heat, admit, or transfer products, refrigerants, or mixes.",start machinery such as pumps feeders or conveyors and turn valves to heat admit or transfer products refrigerants or mixes,Adjust equipment controls to regulate flow of production materials or products.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,1.8051784615384607,4.17,91.13,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Start machinery, such as pumps, feeders, or conveyors, and turn valves to heat, admit, or transfer products, refrigerants, or mixes.",start machinery such as pumps feeders or conveyors and turn valves to heat admit or transfer products refrigerants or mixes,Adjust temperature controls of ovens or other heating equipment.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,1.8051784615384607,4.17,91.13,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Start machinery, such as pumps, feeders, or conveyors, and turn valves to heat, admit, or transfer products, refrigerants, or mixes.",start machinery such as pumps feeders or conveyors and turn valves to heat admit or transfer products refrigerants or mixes,Operate pumping systems or equipment.,Operate pumping systems or equipment.,Controlling Machines and Processes,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,1.8051784615384607,4.17,91.13,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Assemble equipment, and attach pipes, fittings, or valves, using hand tools.",assemble equipment and attach pipes fittings or valves using hand tools,Assemble electromechanical or hydraulic systems.,Assemble equipment or components.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.935,0.0006954740821758,2025-03-06,1.439181153846154,3.78,99.66,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Assemble equipment, and attach pipes, fittings, or valves, using hand tools.",assemble equipment and attach pipes fittings or valves using hand tools,Install mechanical components in production equipment.,Set up equipment.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.935,0.0006954740821758,2025-03-06,1.439181153846154,3.78,99.66,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Measure or weigh specified amounts of ingredients or materials, and load them into tanks, vats, hoppers, or other equipment.",measure or weigh specified amounts of ingredients or materials and load them into tanks vats hoppers or other equipment,Measure ingredients or substances to be used in production processes.,"Measure physical characteristics of materials, products, or equipment.","Estimating the Quantifiable Characteristics of Products, Events, or Information",Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.472,8.213198132613781e-05,2025-03-06,3.671826153846154,4.23,51.2,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
"Measure or weigh specified amounts of ingredients or materials, and load them into tanks, vats, hoppers, or other equipment.",measure or weigh specified amounts of ingredients or materials and load them into tanks vats hoppers or other equipment,Load materials into production equipment.,"Load products, materials, or equipment for transportation or further processing.",Performing General Physical Activities,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.472,8.213198132613781e-05,2025-03-06,3.671826153846154,4.23,51.2,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
Adjust machine or freezer speed and air intake to obtain desired consistency and amount of product.,adjust machine or freezer speed and air intake to obtain desired consistency and amount of product,Adjust equipment to ensure optimal performance.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,2.282832307692308,4.2,64.64,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
Weigh packages and adjust freezer air valves or switches on filler heads to obtain specified amounts of product in each container.,weigh packages and adjust freezer air valves or switches on filler heads to obtain specified amounts of product in each container,Weigh finished products.,"Measure physical characteristics of materials, products, or equipment.","Estimating the Quantifiable Characteristics of Products, Events, or Information",Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.472,0.0001570346482031,2025-03-06,2.5831,4.01,29.23,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
Weigh packages and adjust freezer air valves or switches on filler heads to obtain specified amounts of product in each container.,weigh packages and adjust freezer air valves or switches on filler heads to obtain specified amounts of product in each container,Adjust equipment controls to regulate flow of production materials or products.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.472,0.0001570346482031,2025-03-06,2.5831,4.01,29.23,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
Activate mechanical rakes to regulate flow of ice from storage bins to vats.,activate mechanical rakes to regulate flow of ice from storage bins to vats,Adjust equipment controls to regulate coolant flow.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0002319373150802,2025-03-06,2.1753511538461536,3.48,34.46,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
Stir material with spoons or paddles to mix ingredients or allow even cooling and prevent coagulation.,stir material with spoons or paddles to mix ingredients or allow even cooling and prevent coagulation,Mix substances to create chemical solutions.,Prepare mixtures or solutions.,Performing General Physical Activities,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,51-9193,51-9193.00,Miscellaneous Production Workers,Other Production Occupations,Production Occupations,True,2.746,0.0004628215039576,2025-03-06,3.899489230769231,3.28,34.44,1.0555555555555556,40160.0,37220.0,40160.0,40160.0,36380.0,40590.0,47440.0,40290.0,40160.0,40160.0,50960.0,43720.0,37820.0,40160.0,58200.0,42800.0,48880.0,51640.0,39550.0,40160.0,40160.0,47940.0,41560.0,54360.0,43520.0,37030.0,47780.0,40160.0,46810.0,42390.0,40160.0,50790.0,40160.0,44490.0,37660.0,40160.0,42470.0,39060.0,38770.0,35460.0,40160.0,38740.0,44090.0,37160.0,34970.0,40160.0,40160.0,38460.0,47950.0,40160.0,40160.0,40160.0,40160.0,40160.0,40160.0,6590.0,170.0,14.0,136.0,320.0,550.0,60.0,90.0,20.0,30.0,90.0,460.0,26.0,36.0,60.0,60.0,250.0,140.0,70.0,81.0,27.0,80.0,40.0,210.0,40.0,400.0,340.0,22.0,70.0,30.0,29.0,50.0,37.0,170.0,390.0,18.0,200.0,130.0,180.0,255.0,21.0,100.0,60.0,60.0,330.0,73.0,13.0,140.0,60.0,30.0,124.0,12.0,3.0,40.0,1.0
